"id","circ_tronco_cm","long","lat","inclinacion_peligrosa","peligrosidad_seccion","peligrosidad_especie","peligrosidad_diametro","peligrosidad_altura"
29088,138,-68.8438538465,-32.8863848055,"0",0.11294498381877,0.0512455516014235,0.14110772139389,0.0889907279121816
560,195,-68.8189926951,-32.868380276,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
22824,32,-68.8579196739,-32.9021336169,"0",0.128480891108124,0.0512455516014235,0.0409336941813261,0.0889907279121816
32894,160,-68.8495019931,-32.8872021355,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.0889907279121816
40940,30,-68.8383454174,-32.8852252288,"0",0.147368421052632,0.0420032310177706,0.0409336941813261,0.0889907279121816
20332,80,-68.8621426409,-32.8916770174,"0",0.128480891108124,0.0128205128205128,0.14110772139389,0.157894736842105
42306,125,-68.8421751372,-32.8728622356,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
28609,107,-68.8486633514,-32.8911310008,"0",0.149317634466149,0.185148665048544,0.14110772139389,0.157894736842105
2845,14,-68.8339870052,-32.8928334312,"0",0.147368421052632,0.185148665048544,0.0194352768610194,0.0162354134956875
4589,128,-68.8345145518,-32.866842062,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
6316,53,-68.8577508908,-32.890559223,"0",0.128480891108124,0.0859023207481815,0.0409336941813261,0.0889907279121816
33557,185,-68.8539013431,-32.8881378082,"0",0.128480891108124,0.0903973509933775,0.14110772139389,0.157894736842105
2701,80,-68.829764474,-32.8829044987,"0",0.147368421052632,0.0420032310177706,0.14110772139389,0.0889907279121816
457,140,-68.8215354939,-32.8680489861,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
33632,150,-68.8553677557,-32.8875864148,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.157894736842105
41041,172,-68.8395935333,-32.8807676059,"0",0.11294498381877,0.022887323943662,0.14110772139389,0.157894736842105
26996,190,-68.8354367269,-32.8874381403,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
47033,90,-68.8318780372,-32.8728276222,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
21515,160,-68.853806074,-32.8937234741,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.157894736842105
44997,120,-68.8244681055,-32.8697825289,"0",0.133619600909321,0.0420032310177706,0.14110772139389,0.0889907279121816
43571,150,-68.8297613994,-32.8828084517,"0",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
2898,135,-68.832111427,-32.8730498488,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
30340,140,-68.8407392223,-32.8902535186,"0",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
29835,72,-68.8425603861,-32.8928260054,"0",0.149317634466149,0.0138888888888889,0.14110772139389,0.157894736842105
38583,250,-68.8518886645,-32.8712942472,"0",0.0588327580796988,0.0859023207481815,0.14110772139389,0.157894736842105
17526,40,-68.8389702076,-32.8672398577,"0",0.123221661312529,0.0420032310177706,0.0409336941813261,0.0889907279121816
22203,98,-68.8568850707,-32.8990347704,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.157894736842105
44753,30,-68.8229780711,-32.8686584801,"0",0.133619600909321,0.0420032310177706,0.0409336941813261,0.0289715113471753
31822,60,-68.8590276124,-32.8895511427,"0",0.128480891108124,0.0420032310177706,0.0409336941813261,0.0889907279121816
39214,35,-68.8551692062,-32.8725959872,"0",0.0588327580796988,0.0204081632653061,0.0409336941813261,0.0289715113471753
1716,80,-68.872343681,-32.8791431406,"0",0.0858505564387917,0.0859023207481815,0.14110772139389,0.157894736842105
9378,90,-68.844851489,-32.8643866452,"0",0.123221661312529,0.0859023207481815,0.14110772139389,0.0889907279121816
29677,112,-68.8405862915,-32.8947863053,"0",0.149317634466149,0.0903973509933775,0.14110772139389,0.157894736842105
44840,40,-68.8244225608,-32.8671364224,"0",0.133619600909321,0.0227272727272727,0.0409336941813261,0.0889907279121816
24304,111,-68.843774507,-32.9018940257,"0",0.149317634466149,0.0420032310177706,0.14110772139389,0.157894736842105
12878,26,-68.8459195565,-32.8639188005,"0",0.123221661312529,0.0512455516014235,0.0409336941813261,0.0289715113471753
8977,150,-68.8466079797,-32.8683921268,"0",0.0588327580796988,0.0859023207481815,0.14110772139389,0.157894736842105
13231,110,-68.8475553042,-32.8655516338,"0",0.0588327580796988,0.0859023207481815,0.14110772139389,0.157894736842105
2196,10,-68.8343295725,-32.8905593363,"0",0.147368421052632,0.0903973509933775,0.0194352768610194,0.0162354134956875
18416,180,-68.8392045599,-32.8740385153,"0",0.123221661312529,0.046875,0.14110772139389,0.157894736842105
38453,290,-68.8514440781,-32.8689766356,"0",0.0588327580796988,0.0859023207481815,0.14110772139389,0.157894736842105
16627,150,-68.8400488482,-32.8654275805,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
47924,115,-68.8276384062,-32.8710896984,"0",0.133619600909321,0.0512455516014235,0.14110772139389,0.157894736842105
31483,18,-68.8588809779,-32.8912752238,"0",0.128480891108124,0.185148665048544,0.0194352768610194,0.0289715113471753
8290,6,-68.8416890696,-32.8945089016,"0",0.149317634466149,0.150492264416315,0.0194352768610194,0.0162354134956875
7655,100,-68.8562192737,-32.8844340389,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.0889907279121816
43661,9,-68.8350478847,-32.8811093944,"0",0.11294498381877,0.0420032310177706,0.0194352768610194,0.0162354134956875
3405,145,-68.8323422494,-32.8672196081,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
24836,110,-68.8398505734,-32.896786938,"0",0.149317634466149,0.0227272727272727,0.14110772139389,0.157894736842105
47501,55,-68.8274086298,-32.8705081496,"0",0.133619600909321,0.022887323943662,0.0409336941813261,0.0889907279121816
17064,122,-68.8366497823,-32.8642357464,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
45731,140,-68.8219035013,-32.8687243421,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
30446,120,-68.8413591223,-32.8881943019,"0",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
8979,180,-68.8467761414,-32.8664252927,"0",0.0588327580796988,0.0859023207481815,0.14110772139389,0.157894736842105
35246,150,-68.8534676409,-32.8823065972,"0",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
15402,68,-68.8607965402,-32.8696977555,"0",0.0858505564387917,0.185148665048544,0.14110772139389,0.0889907279121816
17512,30,-68.8396219208,-32.8665278898,"0",0.123221661312529,0.0138888888888889,0.0409336941813261,0.0289715113471753
17488,4,-68.8352809058,-32.8680316845,"0",0.123221661312529,0.0420032310177706,0.0194352768610194,0.0162354134956875
35096,122,-68.8552471938,-32.8807241235,"0",0.0588327580796988,0.0420032310177706,0.14110772139389,0.157894736842105
34131,13,-68.8561640738,-32.8732108282,"0",0.0588327580796988,0.185148665048544,0.0194352768610194,0.0289715113471753
16483,52,-68.8421838212,-32.8651093787,"0",0.123221661312529,0.0859023207481815,0.0409336941813261,0.157894736842105
7030,134,-68.8547280612,-32.8981025256,"0",0.128480891108124,0.0420032310177706,0.14110772139389,0.157894736842105
27627,138,-68.8384965794,-32.8952503912,"0",0.149317634466149,0.185148665048544,0.14110772139389,0.157894736842105
39510,65,-68.8545043668,-32.8694249409,"0",0.0588327580796988,0.0420032310177706,0.14110772139389,0.157894736842105
20168,90,-68.8594051222,-32.8924848987,"0",0.128480891108124,0.0420032310177706,0.14110772139389,0.0889907279121816
41591,90,-68.8409911387,-32.8768873917,"0",0.11294498381877,0,0.14110772139389,0.0889907279121816
1769,50,-68.8705074983,-32.8785245209,"0",0.0858505564387917,0.185148665048544,0.0409336941813261,0.0889907279121816
11608,37,-68.8494580992,-32.867500115,"0",0.0588327580796988,0.0138888888888889,0.0409336941813261,0.0889907279121816
12596,38,-68.8453689453,-32.8633413589,"0",0.123221661312529,0,0.0409336941813261,0.0289715113471753
17511,5,-68.8395513881,-32.8664941896,"0",0.123221661312529,0.0420032310177706,0.0194352768610194,0.0162354134956875
29151,65,-68.8468246119,-32.88861923,"0",0.149317634466149,0.0859023207481815,0.14110772139389,0.0889907279121816
23936,18,-68.8522759751,-32.8992852584,"0",0.149317634466149,0.0512455516014235,0.0194352768610194,0.0162354134956875
4487,166,-68.8389052564,-32.8676540027,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
43565,140,-68.8302843894,-32.8837346927,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
32731,80,-68.8534323639,-32.8867933776,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.0889907279121816
18978,80,-68.8377400475,-32.8698204463,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
36995,42,-68.8579054949,-32.8778728625,"0",0.0858505564387917,0.0227272727272727,0.0409336941813261,0.0889907279121816
6922,86,-68.8542120669,-32.8966589522,"0",0.128480891108124,0.0859023207481815,0.14110772139389,0.157894736842105
37943,152,-68.848361144,-32.87341714,"0",0.0588327580796988,0.0420032310177706,0.14110772139389,0.157894736842105
4874,107,-68.8427694798,-32.8629228775,"0",0.123221661312529,0.0512249443207127,0.14110772139389,0.0889907279121816
41135,148,-68.8394799896,-32.8837055615,"0",0.11294498381877,0.0903973509933775,0.14110772139389,0.157894736842105
34628,55,-68.8493211315,-32.8769308255,"0",0.0588327580796988,0.0321782178217822,0.0409336941813261,0.0889907279121816
30877,31,-68.8554400692,-32.8654850596,"0",0.0588327580796988,0.0321782178217822,0.0409336941813261,0.0289715113471753
44309,144,-68.8359646396,-32.8810336605,"0",0.11294498381877,0.0420032310177706,0.14110772139389,0.157894736842105
48418,130,-68.8291204835,-32.8687711316,"0",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
31485,160,-68.8588861838,-32.8912010277,"0",0.128480891108124,0.0909090909090909,0.14110772139389,0.157894736842105
3328,80,-68.830871405,-32.8793891371,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
27038,170,-68.8394940582,-32.8917271838,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
6188,118,-68.8406711295,-32.88710395,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
19838,40,-68.8351802429,-32.8647149598,"0",0.123221661312529,0.0420032310177706,0.0409336941813261,0.0889907279121816
16434,72,-68.8419122763,-32.8639370125,"0",0.123221661312529,0.0859023207481815,0.14110772139389,0.0889907279121816
1837,9,-68.8607220289,-32.8718974016,"0",0.0858505564387917,0.0859023207481815,0.0194352768610194,0.0162354134956875
13127,150,-68.8455429101,-32.8650554179,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
31657,42,-68.8582486425,-32.8893578592,"0",0.128480891108124,0.0903973509933775,0.0409336941813261,0.0889907279121816
27996,12,-68.8357913806,-32.8931779476,"0",0.147368421052632,0.0380952380952381,0.0194352768610194,0.0162354134956875
12788,110,-68.8479956203,-32.8635473376,"0",0.123221661312529,0.0512455516014235,0.14110772139389,0.157894736842105
42702,168,-68.8293558905,-32.877407309,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
36828,70,-68.8587362807,-32.8803217368,"0",0.0858505564387917,0.0204081632653061,0.14110772139389,0.0889907279121816
10800,22,-68.8581517044,-32.8776725665,"0",0.0858505564387917,0.185148665048544,0.0409336941813261,0.0289715113471753
45620,108,-68.8208955056,-32.8713646202,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
14906,55,-68.8810501381,-32.8737105453,"0",0.031569173630455,0.022887323943662,0.0409336941813261,0.0289715113471753
11828,160,-68.8496716563,-32.865390693,"0",0.0588327580796988,0,0.14110772139389,0.0889907279121816
1189,78,-68.8762689954,-32.8654265765,"0",0.031569173630455,0.185148665048544,0.14110772139389,0.157894736842105
9532,64,-68.8534828804,-32.8646550932,"0",0.0588327580796988,0.0227272727272727,0.14110772139389,0.0889907279121816
19386,280,-68.8347126019,-32.8723725277,"0",0.123221661312529,0.0903973509933775,0.14110772139389,0.157894736842105
11342,64,-68.8485746561,-32.9023171566,"0",0.149317634466149,0,0.14110772139389,0.0889907279121816
16689,178,-68.8409107978,-32.8633680356,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
18208,60,-68.8389580892,-32.8683806743,"0",0.123221661312529,0.0138888888888889,0.0409336941813261,0.0289715113471753
18239,150,-68.839042247,-32.8673368907,"0",0.123221661312529,0.0903973509933775,0.14110772139389,0.157894736842105
46136,168,-68.8238072353,-32.8742466348,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
8828,10,-68.8545413803,-32.8680740847,"0",0.0588327580796988,0.0204081632653061,0.0194352768610194,0.0162354134956875
43078,46,-68.8309570019,-32.8788499187,"0",0.133619600909321,0.0512455516014235,0.0409336941813261,0.0889907279121816
42405,38,-68.8346844753,-32.8753221109,"0",0.133619600909321,0.022887323943662,0.0409336941813261,0.0289715113471753
10864,72,-68.8512555941,-32.8785670193,"0",0.0588327580796988,0.0420032310177706,0.14110772139389,0.157894736842105
3742,120,-68.8197849091,-32.8702156774,"0",0.133619600909321,0.0420032310177706,0.14110772139389,0.0889907279121816
12205,140,-68.8466575844,-32.867829072,"0",0.0588327580796988,0.0859023207481815,0.14110772139389,0.157894736842105
20722,220,-68.8631137614,-32.8979983007,"0",0.128480891108124,0.106529209621993,0.14110772139389,0.157894736842105
30632,70,-68.8581518883,-32.867418538,"0",0.0588327580796988,0.046875,0.14110772139389,0.0889907279121816
24367,105,-68.845212677,-32.9023833581,"0",0.149317634466149,0.0204081632653061,0.14110772139389,0.157894736842105
35515,110,-68.8560774204,-32.8833253844,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.0889907279121816
22705,158,-68.8540403656,-32.899849785,"0",0.128480891108124,0.0903973509933775,0.14110772139389,0.157894736842105
10115,7,-68.8571506568,-32.8711603805,"0",0.0588327580796988,0.185148665048544,0.0194352768610194,0.0162354134956875
38461,180,-68.8515026782,-32.8693968047,"0",0.0588327580796988,0.0859023207481815,0.14110772139389,0.157894736842105
5500,30,-68.8438458353,-32.8805081924,"0",0.11294498381877,0.103064066852368,0.0409336941813261,0.0289715113471753
23824,82,-68.8503917789,-32.9013235944,"0",0.149317634466149,0.0859023207481815,0.14110772139389,0.157894736842105
37194,215,-68.8582647789,-32.8724532827,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.157894736842105
42194,34,-68.8405848723,-32.8734341391,"0",0.123221661312529,0.0420032310177706,0.0409336941813261,0.0289715113471753
33546,146,-68.8548088159,-32.8879057587,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.157894736842105
43602,140,-68.8330612747,-32.8825425155,"0",0.147368421052632,0.0420032310177706,0.14110772139389,0.0889907279121816
22688,4,-68.8528939011,-32.8996966681,"0",0.149317634466149,0.185148665048544,0.0194352768610194,0.0162354134956875
24264,200,-68.8442186222,-32.9004987891,"0",0.149317634466149,0.185148665048544,0.14110772139389,0.157894736842105
21648,180,-68.8546099565,-32.8967302893,"0",0.128480891108124,0.0420032310177706,0.14110772139389,0.157894736842105
1040,100,-68.882629535,-32.8649061729,"0",0.031569173630455,0.106529209621993,0.14110772139389,0.0889907279121816
28024,185,-68.8353531467,-32.8932826429,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
6231,6,-68.8389161484,-32.8873003761,"0",0.147368421052632,0.0420032310177706,0.0194352768610194,0.0162354134956875
44927,165,-68.8254184703,-32.8686453734,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
27136,170,-68.8390399384,-32.8896630795,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
31618,180,-68.8603403329,-32.8879793434,"0",0.128480891108124,0.0903973509933775,0.14110772139389,0.157894736842105
13444,100,-68.8523214611,-32.8648164836,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.157894736842105
39650,198,-68.8463031284,-32.8690250677,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.157894736842105
27540,100,-68.8357334767,-32.8913080582,"0",0.147368421052632,0.0364741641337386,0.14110772139389,0.0162354134956875
7096,38,-68.8608984105,-32.8978889172,"0",0.128480891108124,0.185148665048544,0.0409336941813261,0.0289715113471753
34519,150,-68.8493235886,-32.8756697712,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.0889907279121816
17538,70,-68.8397383777,-32.8666066001,"0",0.123221661312529,0.0859023207481815,0.14110772139389,0.157894736842105
25121,220,-68.8359745718,-32.8990286554,"0",0.149317634466149,0.0859023207481815,0.14110772139389,0.157894736842105
14211,125,-68.876679712,-32.8665514513,"0",0.031569173630455,0.0859023207481815,0.14110772139389,0.0889907279121816
23436,122,-68.8487397268,-32.9032188524,"0",0.149317634466149,0.0859023207481815,0.14110772139389,0.0889907279121816
8896,137,-68.8537544166,-32.8668323457,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.0889907279121816
34398,70,-68.8506543184,-32.8756979157,"0",0.0588327580796988,0.0420032310177706,0.14110772139389,0.0889907279121816
943,24,-68.8498286794,-32.8725810788,"0",0.0588327580796988,0,0.0409336941813261,0.0289715113471753
20838,145,-68.859918255,-32.8948003487,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.157894736842105
2554,40,-68.8321658879,-32.8860724482,"0",0.147368421052632,0.0380952380952381,0.0409336941813261,0.157894736842105
16981,5,-68.8382130077,-32.8650077369,"0",0.123221661312529,0.0204081632653061,0.0194352768610194,0.0162354134956875
38310,250,-68.853577042,-32.8702982394,"0",0.0588327580796988,0.0859023207481815,0.14110772139389,0.157894736842105
27385,145,-68.8363471564,-32.8885719643,"0",0.147368421052632,0.0420032310177706,0.14110772139389,0.157894736842105
40979,185,-68.8389389804,-32.8809585548,"0",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
39736,130,-68.8462370222,-32.8805423931,"0",0.11294498381877,0.0859023207481815,0.14110772139389,0.157894736842105
38871,160,-68.8481859393,-32.8712541013,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.157894736842105
12548,90,-68.8446475316,-32.862899913,"0",0.123221661312529,0.0859023207481815,0.14110772139389,0.157894736842105
17869,105,-68.8370300741,-32.8663745218,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
30475,290,-68.8399788799,-32.8883455659,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
20721,107,-68.8630629396,-32.8979991738,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.0889907279121816
10390,25,-68.8585357284,-32.8734207529,"0",0.0588327580796988,0.0321782178217822,0.0409336941813261,0.0289715113471753
14530,60,-68.8796100693,-32.8681101801,"0",0.031569173630455,0.0859023207481815,0.0409336941813261,0.0289715113471753
34634,132,-68.8489764025,-32.8766833458,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.157894736842105
6614,46,-68.8549200061,-32.8927445122,"0",0.128480891108124,0.0512455516014235,0.0409336941813261,0.0289715113471753
45979,150,-68.8181193343,-32.868844618,"0",0.133619600909321,0.0227272727272727,0.14110772139389,0.157894736842105
814,96,-68.8825527959,-32.8668680264,"0",0.031569173630455,0.106529209621993,0.14110772139389,0.0889907279121816
1593,60,-68.8722476815,-32.879616824,"0",0.0858505564387917,0.185148665048544,0.0409336941813261,0.0889907279121816
29100,180,-68.8435800349,-32.8856813788,"0",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
40523,210,-68.8438054754,-32.8830904673,"0",0.11294498381877,0.0903973509933775,0.14110772139389,0.157894736842105
47876,65,-68.8293375047,-32.873727679,"0",0.133619600909321,0.0420032310177706,0.14110772139389,0.0889907279121816
17174,170,-68.835758466,-32.8635624558,"0",0.123221661312529,0.022887323943662,0.14110772139389,0.157894736842105
32224,130,-68.8605235992,-32.8855340683,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.157894736842105
43867,36,-68.8310906588,-32.8840317196,"0",0.147368421052632,0.0420032310177706,0.0409336941813261,0.0889907279121816
35749,55,-68.8553659529,-32.8733961628,"0",0.0588327580796988,0.0204081632653061,0.0409336941813261,0.0889907279121816
1445,8,-68.8713379439,-32.8755792069,"0",0.0858505564387917,0.0420032310177706,0.0194352768610194,0.0162354134956875
22072,215,-68.8537936611,-32.8971555874,"0",0.128480891108124,0.0903973509933775,0.14110772139389,0.157894736842105
38885,150,-68.8490274703,-32.8717085818,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.0889907279121816
36089,115,-68.8548019635,-32.8763638821,"0",0.0588327580796988,0.0420032310177706,0.14110772139389,0.157894736842105
33747,130,-68.857020293,-32.8861724933,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.0889907279121816
27798,125,-68.8350600554,-32.8950601212,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43419,110,-68.8314385913,-32.8801480586,"0",0.147368421052632,0.0420032310177706,0.14110772139389,0.0889907279121816
25017,180,-68.8349999158,-32.8966794835,"0",0.149317634466149,0.0420032310177706,0.14110772139389,0.157894736842105
23542,122,-68.8502841391,-32.9025336236,"0",0.149317634466149,0.185148665048544,0.14110772139389,0.0889907279121816
14389,26,-68.8781497262,-32.8672138183,"0",0.031569173630455,0,0.0409336941813261,0.0289715113471753
27430,210,-68.8345817312,-32.8922643912,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
22739,104,-68.8542022863,-32.9012112024,"0",0.128480891108124,0.185148665048544,0.14110772139389,0.157894736842105
38439,86,-68.8509209588,-32.8694777009,"0",0.0588327580796988,0.0420032310177706,0.14110772139389,0.157894736842105
9494,30,-68.8525388353,-32.8633859171,"0",0.0588327580796988,0.0321782178217822,0.0409336941813261,0.0289715113471753
38186,195,-68.8457186718,-32.8702892138,"0",0.0588327580796988,0.0859023207481815,0.14110772139389,0.157894736842105
13208,60,-68.8471500848,-32.8649290743,"0",0.123221661312529,0.0420032310177706,0.0409336941813261,0.0889907279121816
4710,68,-68.8382922208,-32.8654599997,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.0889907279121816
33872,110,-68.8550881415,-32.8861679998,"0",0.128480891108124,0.0625,0.14110772139389,0.0889907279121816
2698,75,-68.8297713261,-32.8830733634,"0",0.147368421052632,0.0420032310177706,0.14110772139389,0.0889907279121816
47683,27,-68.829286499,-32.8724644267,"0",0.133619600909321,0.0512455516014235,0.0409336941813261,0.0889907279121816
31882,200,-68.8580913815,-32.8848762526,"0",0.128480891108124,0.0903973509933775,0.14110772139389,0.157894736842105
16059,195,-68.8443210724,-32.8714756169,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
3149,38,-68.8320839368,-32.8724054389,"0",0.133619600909321,0.0512455516014235,0.0409336941813261,0.0289715113471753
46998,122,-68.8319275468,-32.8716753239,"0",0.133619600909321,0.0859023207481815,0.14110772139389,0.157894736842105
41586,45,-68.8410666963,-32.8771933718,"0",0.11294498381877,0,0.0409336941813261,0.0889907279121816
22407,185,-68.8609919367,-32.8987970246,"0",0.128480891108124,0.0903973509933775,0.14110772139389,0.157894736842105
36682,3,-68.8587705769,-32.8834103156,"0",0.128480891108124,0.0420032310177706,0.0194352768610194,0.0162354134956875
40966,174,-68.8418819717,-32.8851641068,"0",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
21471,8,-68.8585744565,-32.8917146911,"0",0.128480891108124,0.0903973509933775,0.0194352768610194,0.0162354134956875
30652,23,-68.8541386158,-32.8666806503,"0",0.0588327580796988,0.022887323943662,0.0409336941813261,0.0289715113471753
2897,116,-68.8318817342,-32.8708714707,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
24480,180,-68.8460169302,-32.9036012716,"0",0.149317634466149,0.185148665048544,0.14110772139389,0.157894736842105
23864,138,-68.850934043,-32.9000836977,"0",0.149317634466149,0.185148665048544,0.14110772139389,0.157894736842105
29957,165,-68.8423367173,-32.8862958536,"0",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
1192,20,-68.8763187393,-32.8656122244,"0",0.031569173630455,0.185148665048544,0.0194352768610194,0.0289715113471753
12350,2,-68.8475063246,-32.8662872905,"0",0.0588327580796988,0.0231481481481481,0.0194352768610194,0.0162354134956875
14782,120,-68.8791530266,-32.8685070236,"0",0.031569173630455,0.022887323943662,0.14110772139389,0.0289715113471753
22723,112,-68.8532968925,-32.9014345154,"0",0.149317634466149,0.185148665048544,0.14110772139389,0.157894736842105
29324,155,-68.8426712876,-32.8867387352,"0",0.11294498381877,0.0512455516014235,0.14110772139389,0.157894736842105
18433,160,-68.8390771433,-32.8729797386,"0",0.123221661312529,0.0859023207481815,0.14110772139389,0.157894736842105
43908,215,-68.8327472182,-32.884818592,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
23501,170,-68.8480078691,-32.9027128382,"0",0.149317634466149,0.185148665048544,0.14110772139389,0.157894736842105
4528,38,-68.8394710449,-32.8698686083,"0",0.123221661312529,0.0512249443207127,0.0409336941813261,0.0289715113471753
3224,88,-68.8206250393,-32.8718677664,"0",0.133619600909321,0.0859023207481815,0.14110772139389,0.0889907279121816
25060,104,-68.8351758844,-32.8973258452,"0",0.149317634466149,0.185148665048544,0.14110772139389,0.157894736842105
47981,185,-68.826192542,-32.8700878094,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
46285,158,-68.8230164626,-32.8740656866,"0",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
1105,42,-68.8796823405,-32.8677286458,"0",0.031569173630455,0.106529209621993,0.0409336941813261,0.0289715113471753
40446,8,-68.845383837,-32.8830448191,"0",0.11294498381877,0.185148665048544,0.0194352768610194,0.0162354134956875
45374,110,-68.8234020947,-32.8725040475,"0",0.133619600909321,0.0859023207481815,0.14110772139389,0.157894736842105
12380,180,-68.8476351864,-32.8670358345,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.157894736842105
22441,140,-68.8618783254,-32.8981365014,"0",0.128480891108124,0.0227272727272727,0.14110772139389,0.157894736842105
32482,230,-68.8537620376,-32.8890809955,"0",0.128480891108124,0.0903973509933775,0.14110772139389,0.157894736842105
20558,70,-68.8581979757,-32.8972578618,"0",0.128480891108124,0.0420032310177706,0.14110772139389,0.0889907279121816
33148,180,-68.8531394431,-32.8925514412,"0",0.128480891108124,0.0903973509933775,0.14110772139389,0.157894736842105
13645,180,-68.8526102385,-32.8662691648,"0",0.0588327580796988,0.0420032310177706,0.14110772139389,0.157894736842105
19179,87,-68.841326862,-32.8728926235,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
15551,20,-68.860950334,-32.8716389233,"0",0.0858505564387917,0.0859023207481815,0.0194352768610194,0.0289715113471753
41402,92,-68.8423565463,-32.8819779219,"0",0.11294498381877,0.0512455516014235,0.14110772139389,0.157894736842105
40692,146,-68.8427402316,-32.8842884915,"0",0.11294498381877,0.0512455516014235,0.14110772139389,0.157894736842105
12742,80,-68.8485384134,-32.8644274906,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.157894736842105
26384,260,-68.8333549248,-32.8899467929,"0",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
13093,162,-68.846420149,-32.8652142098,"0",0.123221661312529,0.185148665048544,0.14110772139389,0.157894736842105
39251,89,-68.8547603669,-32.8721517894,"0",0.0588327580796988,0.0420032310177706,0.14110772139389,0.0889907279121816
45398,140,-68.825497764,-32.8712570606,"0",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
8100,190,-68.8459425108,-32.8896982811,"0",0.149317634466149,0.0903973509933775,0.14110772139389,0.157894736842105
10412,70,-68.8574772866,-32.8729453965,"0",0.0588327580796988,0.185148665048544,0.14110772139389,0.157894736842105
