"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
32222,"Morera","10/05/2011 09:31","Alto (> 8 mts)",180,"Grande",-68.86024919,-32.88558813,5,"Residencial Sur",2423808.924,0,"muy alto"
32226,"Morera","09/05/2011 13:10","Alto (> 8 mts)",170,"Grande",-68.86071837,-32.88549696,5,"Residencial Sur",2423808.924,0,"muy alto"
32228,"Morera","09/05/2011 12:52","Medio (4 - 8 mts)",120,"Grande",-68.86089119,-32.88534756,5,"Residencial Sur",2423808.924,0,"alto"
32229,"Morera","09/05/2011 12:50","Medio (4 - 8 mts)",120,"Grande",-68.8608689,-32.8852524,5,"Residencial Sur",2423808.924,0,"alto"
32230,"Morera","09/05/2011 12:46","Medio (4 - 8 mts)",110,"Grande",-68.86085861,-32.88520316,5,"Residencial Sur",2423808.924,0,"medio"
32232,"Morera","09/05/2011 12:43","Medio (4 - 8 mts)",130,"Grande",-68.86082931,-32.88507635,5,"Residencial Sur",2423808.924,0,"alto"
32234,"Morera","09/05/2011 11:31","Medio (4 - 8 mts)",120,"Grande",-68.86080612,-32.88494332,5,"Residencial Sur",2423808.924,0,"alto"
32235,"Morera","09/05/2011 11:26","Medio (4 - 8 mts)",120,"Grande",-68.8607936,-32.88488614,5,"Residencial Sur",2423808.924,0,"alto"
32236,"Morera","09/05/2011 11:22","Medio (4 - 8 mts)",160,"Grande",-68.86076933,-32.88475808,5,"Residencial Sur",2423808.924,1,"muy alto"
32238,"Morera","09/05/2011 11:18","Medio (4 - 8 mts)",120,"Grande",-68.86075268,-32.88467555,5,"Residencial Sur",2423808.924,0,"alto"
32245,"Morera","09/05/2011 10:57","Medio (4 - 8 mts)",170,"Grande",-68.8600187,-32.88462162,5,"Residencial Sur",2423808.924,0,"muy alto"
32247,"Pltano","09/05/2011 10:53","Alto (> 8 mts)",130,"Grande",-68.85977549,-32.88467311,5,"Residencial Sur",2423808.924,0,"alto"
32248,"Morera","09/05/2011 10:51","Medio (4 - 8 mts)",100,"Grande",-68.85970761,-32.88468971,5,"Residencial Sur",2423808.924,0,"medio"
32253,"Pltano","09/05/2011 10:38","Alto (> 8 mts)",220,"Grande",-68.85918873,-32.88478381,5,"Residencial Sur",2423808.924,0,"muy alto"
32259,"Fresno europeo","29/06/2011 10:02","Muy bajo (1 - 2 mts)",6,"Chico",-68.85131171,-32.89098348,5,"Residencial Sur",2423808.924,0,"bajo"
32260,"Acacia SP","29/06/2011 10:00","Alto (> 8 mts)",200,"Grande",-68.8512983,-32.89116314,5,"Residencial Sur",2423808.924,0,"muy alto"
32261,"Acacia SP","29/06/2011 09:59","Alto (> 8 mts)",115,"Grande",-68.85129438,-32.89120795,5,"Residencial Sur",2423808.924,0,"alto"
32263,"Acacia SP","29/06/2011 09:56","Alto (> 8 mts)",150,"Grande",-68.85128429,-32.8913596,5,"Residencial Sur",2423808.924,1,"alto"
32264,"Acacia SP","29/06/2011 09:33","Alto (> 8 mts)",140,"Grande",-68.85127397,-32.89145522,5,"Residencial Sur",2423808.924,1,"alto"
32265,"Acacia SP","29/06/2011 09:29","Alto (> 8 mts)",138,"Grande",-68.85126786,-32.89152789,5,"Residencial Sur",2423808.924,0,"alto"
32267,"Acacia SP","28/06/2011 10:52","Alto (> 8 mts)",170,"Grande",-68.85125134,-32.89165443,5,"Residencial Sur",2423808.924,1,"muy alto"
32268,"Ailanthus","28/06/2011 10:50","Alto (> 8 mts)",90,"Grande",-68.85124543,-32.89171608,5,"Residencial Sur",2423808.924,1,"medio"
32269,"Pltano","28/06/2011 10:49","Alto (> 8 mts)",180,"Grande",-68.85114603,-32.8917906,5,"Residencial Sur",2423808.924,0,"muy alto"
32270,"Pltano","28/06/2011 10:47","Alto (> 8 mts)",165,"Grande",-68.85108972,-32.89180432,5,"Residencial Sur",2423808.924,0,"muy alto"
32273,"Fresno europeo","28/06/2011 10:39","Medio (4 - 8 mts)",110,"Grande",-68.85070434,-32.89181573,5,"Residencial Sur",2423808.924,0,"medio"
32274,"Fresno europeo","28/06/2011 10:37","Alto (> 8 mts)",155,"Grande",-68.85069,-32.8917608,5,"Residencial Sur",2423808.924,0,"alto"
32277,"Fresno europeo","28/06/2011 10:31","Alto (> 8 mts)",190,"Grande",-68.85061175,-32.89145747,5,"Residencial Sur",2423808.924,0,"muy alto"
32278,"Fresno europeo","28/06/2011 10:30","Alto (> 8 mts)",100,"Grande",-68.85059102,-32.89138801,5,"Residencial Sur",2423808.924,1,"medio"
32279,"Fresno europeo","28/06/2011 10:28","Alto (> 8 mts)",200,"Grande",-68.85056658,-32.89130593,5,"Residencial Sur",2423808.924,0,"muy alto"
32283,"Fresno europeo","28/06/2011 10:21","Medio (4 - 8 mts)",81,"Grande",-68.85047117,-32.89096777,5,"Residencial Sur",2423808.924,0,"medio"
32285,"Acacia SP","28/06/2011 10:15","Alto (> 8 mts)",168,"Grande",-68.85062273,-32.89089672,5,"Residencial Sur",2423808.924,1,"muy alto"
32288,"Acacia SP","28/06/2011 10:11","Alto (> 8 mts)",120,"Grande",-68.85084479,-32.89085019,5,"Residencial Sur",2423808.924,1,"alto"
32289,"Acacia SP","28/06/2011 10:08","Medio (4 - 8 mts)",175,"Grande",-68.85096586,-32.89082907,5,"Residencial Sur",2423808.924,1,"muy alto"
32290,"Acacia SP","28/06/2011 10:09","Medio (4 - 8 mts)",120,"Grande",-68.85090605,-32.89083881,5,"Residencial Sur",2423808.924,0,"alto"
32291,"Morera","28/06/2011 10:06","Muy bajo (1 - 2 mts)",8,"Chico",-68.85103732,-32.89081606,5,"Residencial Sur",2423808.924,0,"bajo"
32293,"Acacia SP","28/06/2011 09:43","Medio (4 - 8 mts)",97,"Grande",-68.8511818,-32.89079513,5,"Residencial Sur",2423808.924,1,"medio"
32295,"Pltano","28/06/2011 14:04","Alto (> 8 mts)",100,"Grande",-68.85249375,-32.89071905,5,"Residencial Sur",2423808.924,0,"medio"
32298,"Fresno europeo","28/06/2011 13:58","Medio (4 - 8 mts)",70,"Grande",-68.85259434,-32.89109211,5,"Residencial Sur",2423808.924,0,"medio"
32300,"Morera","29/06/2011 09:35","Alto (> 8 mts)",140,"Grande",-68.85263352,-32.89124644,5,"Residencial Sur",2423808.924,0,"alto"
32302,"Paraiso","29/06/2011 09:28","Alto (> 8 mts)",140,"Grande",-68.85267142,-32.89139824,5,"Residencial Sur",2423808.924,0,"alto"
32303,"Pltano","29/06/2011 09:26","Medio (4 - 8 mts)",160,"Grande",-68.85269493,-32.89146589,5,"Residencial Sur",2423808.924,0,"muy alto"
32304,"Paraiso","29/06/2011 09:19","Alto (> 8 mts)",105,"Grande",-68.8525538,-32.89152907,5,"Residencial Sur",2423808.924,0,"medio"
32305,"Tipa","29/06/2011 09:14","Alto (> 8 mts)",95,"Grande",-68.85248447,-32.89154499,5,"Residencial Sur",2423808.924,1,"medio"
32306,"Morera","29/06/2011 09:03","Alto (> 8 mts)",145,"Grande",-68.85231887,-32.89157798,5,"Residencial Sur",2423808.924,0,"alto"
32309,"Pltano","27/06/2011 09:16","Alto (> 8 mts)",172,"Grande",-68.85207277,-32.89162052,5,"Residencial Sur",2423808.924,0,"muy alto"
32311,"Morera","27/06/2011 09:13","Alto (> 8 mts)",155,"Grande",-68.85189551,-32.89165646,5,"Residencial Sur",2423808.924,1,"alto"
32312,"Pltano","27/06/2011 09:12","Alto (> 8 mts)",180,"Grande",-68.85170918,-32.89168744,5,"Residencial Sur",2423808.924,0,"muy alto"
32314,"Pltano","27/06/2011 09:08","Alto (> 8 mts)",190,"Grande",-68.8515762,-32.8917158,5,"Residencial Sur",2423808.924,0,"muy alto"
32315,"Acacia visco","28/06/2011 13:27","Alto (> 8 mts)",155,"Grande",-68.85141096,-32.89164534,5,"Residencial Sur",2423808.924,0,"alto"
32316,"Acacia visco","28/06/2011 13:31","Alto (> 8 mts)",140,"Grande",-68.85142287,-32.89157245,5,"Residencial Sur",2423808.924,0,"alto"
32318,"Ailanthus","28/06/2011 13:33","Alto (> 8 mts)",120,"Grande",-68.85144438,-32.89140833,5,"Residencial Sur",2423808.924,0,"alto"
32319,"Morera","28/06/2011 13:35","Alto (> 8 mts)",120,"Grande",-68.85144542,-32.89136333,5,"Residencial Sur",2423808.924,0,"alto"
32320,"Acacia visco","28/06/2011 13:36","Alto (> 8 mts)",145,"Grande",-68.85145525,-32.89129644,5,"Residencial Sur",2423808.924,0,"alto"
32321,"Morera","28/06/2011 13:38","Alto (> 8 mts)",140,"Grande",-68.85146137,-32.89122822,5,"Residencial Sur",2423808.924,1,"alto"
32324,"Acacia visco","24/06/2011 12:29","Alto (> 8 mts)",160,"Grande",-68.85147413,-32.89100134,5,"Residencial Sur",2423808.924,0,"muy alto"
32325,"Acacia SP","24/06/2011 12:24","Bajo (2 - 4 mts)",33,"Mediano",-68.85148257,-32.89093606,5,"Residencial Sur",2423808.924,0,"bajo"
32327,"Catalpa","24/06/2011 12:19","Alto (> 8 mts)",166,"Grande",-68.85149234,-32.89079601,5,"Residencial Sur",2423808.924,0,"muy alto"
32330,"Morera","24/06/2011 12:09","Medio (4 - 8 mts)",90,"Grande",-68.85175937,-32.89068284,5,"Residencial Sur",2423808.924,1,"medio"
32332,"Pltano","24/06/2011 12:05","Alto (> 8 mts)",230,"Grande",-68.85192871,-32.89065382,5,"Residencial Sur",2423808.924,0,"muy alto"
32333,"Pltano","24/06/2011 12:03","Alto (> 8 mts)",130,"Grande",-68.85199381,-32.89064227,5,"Residencial Sur",2423808.924,1,"alto"
32334,"Pltano","24/06/2011 12:01","Alto (> 8 mts)",140,"Grande",-68.85210863,-32.89062221,5,"Residencial Sur",2423808.924,0,"alto"
32337,"Pltano","24/06/2011 11:57","Alto (> 8 mts)",137,"Grande",-68.85233303,-32.89057883,5,"Residencial Sur",2423808.924,1,"alto"
32338,"Pltano","06/05/2011 10:33","Medio (4 - 8 mts)",90,"Grande",-68.85297318,-32.89259289,5,"Residencial Sur",2423808.924,0,"medio"
32339,"Pltano","06/05/2011 10:34","Alto (> 8 mts)",170,"Grande",-68.8529235,-32.89260319,5,"Residencial Sur",2423808.924,0,"muy alto"
32340,"Paraiso","06/05/2011 10:37","Alto (> 8 mts)",140,"Grande",-68.85277234,-32.89263198,5,"Residencial Sur",2423808.924,0,"alto"
32341,"Pltano","09/05/2011 11:14","Alto (> 8 mts)",180,"Grande",-68.85259647,-32.89266132,5,"Residencial Sur",2423808.924,0,"muy alto"
32344,"Pltano","09/05/2011 11:19","Alto (> 8 mts)",180,"Grande",-68.85213537,-32.89275333,5,"Residencial Sur",2423808.924,0,"muy alto"
32346,"Pltano","09/05/2011 11:22","Alto (> 8 mts)",180,"Grande",-68.8519182,-32.89279235,5,"Residencial Sur",2423808.924,0,"muy alto"
32347,"Fresno europeo","09/05/2011 11:25","Alto (> 8 mts)",100,"Grande",-68.85181375,-32.89281639,5,"Residencial Sur",2423808.924,0,"medio"
32348,"Morera","09/05/2011 11:26","Alto (> 8 mts)",120,"Grande",-68.85174222,-32.8928347,5,"Residencial Sur",2423808.924,0,"alto"
32349,"Morera","09/05/2011 11:29","Alto (> 8 mts)",100,"Grande",-68.8516415,-32.89285514,5,"Residencial Sur",2423808.924,0,"medio"
32350,"Morera","09/05/2011 11:30","Alto (> 8 mts)",110,"Grande",-68.85158517,-32.892864,5,"Residencial Sur",2423808.924,0,"medio"
32351,"Morera","06/05/2011 12:27","Medio (4 - 8 mts)",80,"Grande",-68.85152455,-32.89287421,5,"Residencial Sur",2423808.924,1,"medio"
32353,"Pltano","06/05/2011 12:19","Alto (> 8 mts)",190,"Grande",-68.85127685,-32.89259647,5,"Residencial Sur",2423808.924,0,"muy alto"
32357,"Morera","06/05/2011 12:08","Alto (> 8 mts)",125,"Grande",-68.85133084,-32.89220096,5,"Residencial Sur",2423808.924,0,"alto"
32358,"Fresno europeo","06/05/2011 12:07","Medio (4 - 8 mts)",65,"Grande",-68.85134457,-32.89210846,5,"Residencial Sur",2423808.924,0,"medio"
32359,"Acacia SP","06/05/2011 12:05","Alto (> 8 mts)",160,"Grande",-68.85135599,-32.89205104,5,"Residencial Sur",2423808.924,1,"muy alto"
32361,"Pltano","06/05/2011 10:17","Alto (> 8 mts)",240,"Grande",-68.85145957,-32.89184584,5,"Residencial Sur",2423808.924,1,"muy alto"
32362,"Acer","06/05/2011 10:16","Alto (> 8 mts)",103,"Grande",-68.85154264,-32.89183007,5,"Residencial Sur",2423808.924,0,"medio"
32365,"Morera","13/07/2011 11:21","Alto (> 8 mts)",92,"Grande",-68.85181829,-32.8917836,5,"Residencial Sur",2423808.924,0,"medio"
32367,"Fresno europeo","13/07/2011 11:16","Medio (4 - 8 mts)",69,"Grande",-68.85207785,-32.89173789,5,"Residencial Sur",2423808.924,0,"medio"
32368,"Morera","13/07/2011 11:15","Alto (> 8 mts)",129,"Grande",-68.85223048,-32.89170763,5,"Residencial Sur",2423808.924,0,"alto"
32371,"Pltano","06/05/2011 09:42","Alto (> 8 mts)",155,"Grande",-68.85247381,-32.89165571,5,"Residencial Sur",2423808.924,0,"alto"
32372,"Pltano","06/05/2011 09:41","Alto (> 8 mts)",140,"Grande",-68.85252537,-32.89164561,5,"Residencial Sur",2423808.924,0,"alto"
32373,"Pltano","06/05/2011 09:39","Alto (> 8 mts)",143,"Grande",-68.85260317,-32.89163196,5,"Residencial Sur",2423808.924,0,"alto"
32374,"Pltano","06/05/2011 09:37","Alto (> 8 mts)",138,"Grande",-68.85265141,-32.89162286,5,"Residencial Sur",2423808.924,1,"alto"
32375,"Pltano","06/05/2011 09:26","Alto (> 8 mts)",180,"Grande",-68.85274699,-32.89166533,5,"Residencial Sur",2423808.924,0,"muy alto"
32378,"Pltano","06/05/2011 09:19","Alto (> 8 mts)",190,"Grande",-68.85282067,-32.8919516,5,"Residencial Sur",2423808.924,1,"muy alto"
32379,"Pltano","06/05/2011 09:15","Alto (> 8 mts)",150,"Grande",-68.85284446,-32.89203936,5,"Residencial Sur",2423808.924,0,"alto"
32380,"Pltano","06/05/2011 09:13","Alto (> 8 mts)",210,"Grande",-68.85286677,-32.89212045,5,"Residencial Sur",2423808.924,0,"muy alto"
32381,"Pltano","06/05/2011 09:11","Alto (> 8 mts)",190,"Grande",-68.85290438,-32.89225845,5,"Residencial Sur",2423808.924,0,"muy alto"
32382,"Morera","06/05/2011 09:09","Alto (> 8 mts)",120,"Grande",-68.85293639,-32.89238885,5,"Residencial Sur",2423808.924,0,"alto"
32385,"Morera","23/05/2011 13:43","Alto (> 8 mts)",153,"Grande",-68.85041553,-32.88872036,5,"Residencial Sur",2423808.924,1,"alto"
32386,"Morera","23/05/2011 13:42","Alto (> 8 mts)",150,"Grande",-68.85035223,-32.88873142,5,"Residencial Sur",2423808.924,1,"alto"
32388,"Morera","23/05/2011 13:39","Medio (4 - 8 mts)",50,"Mediano",-68.85016174,-32.88876428,5,"Residencial Sur",2423808.924,0,"bajo"
32391,"Morera","23/05/2011 14:11","Alto (> 8 mts)",170,"Grande",-68.84996073,-32.88890155,5,"Residencial Sur",2423808.924,0,"muy alto"
32396,"Fresno europeo","23/05/2011 14:06","Medio (4 - 8 mts)",60,"Mediano",-68.85006912,-32.88927495,5,"Residencial Sur",2423808.924,1,"medio"
32397,"Fresno europeo","23/05/2011 14:05","Alto (> 8 mts)",152,"Grande",-68.85007707,-32.88930197,5,"Residencial Sur",2423808.924,0,"alto"
32398,"Acacia SP","23/05/2011 14:03","Alto (> 8 mts)",123,"Grande",-68.85018327,-32.88933398,5,"Residencial Sur",2423808.924,0,"alto"
32399,"Acacia SP","23/05/2011 14:02","Alto (> 8 mts)",110,"Grande",-68.85028489,-32.8893179,5,"Residencial Sur",2423808.924,0,"medio"
32401,"Acacia SP","23/05/2011 14:00","Alto (> 8 mts)",160,"Grande",-68.85045769,-32.88932145,5,"Residencial Sur",2423808.924,0,"muy alto"
32402,"Acacia SP","23/05/2011 13:56","Alto (> 8 mts)",190,"Grande",-68.8505965,-32.88933424,5,"Residencial Sur",2423808.924,0,"muy alto"
32407,"Acacia SP","24/05/2011 13:18","Alto (> 8 mts)",120,"Grande",-68.85114992,-32.88896623,5,"Residencial Sur",2423808.924,1,"alto"
32409,"Acacia SP","24/05/2011 13:20","Alto (> 8 mts)",145,"Grande",-68.85116525,-32.88909065,5,"Residencial Sur",2423808.924,0,"alto"
32411,"Paraiso","24/05/2011 13:35","Alto (> 8 mts)",160,"Grande",-68.85108677,-32.88924321,5,"Residencial Sur",2423808.924,0,"muy alto"
32412,"Acacia SP","24/05/2011 13:37","Alto (> 8 mts)",146,"Grande",-68.85098852,-32.88926482,5,"Residencial Sur",2423808.924,0,"alto"
32414,"Acacia SP","24/05/2011 13:40","Alto (> 8 mts)",130,"Grande",-68.85079587,-32.88930273,5,"Residencial Sur",2423808.924,0,"alto"
32416,"Morera","24/05/2011 10:44","Muy bajo (1 - 2 mts)",4,"Chico",-68.8506858,-32.88866213,5,"Residencial Sur",2423808.924,0,"bajo"
32420,"Morera","24/05/2011 13:09","Alto (> 8 mts)",120,"Grande",-68.85095484,-32.88861611,5,"Residencial Sur",2423808.924,0,"alto"
32422,"Paraiso","26/05/2011 10:03","Alto (> 8 mts)",145,"Grande",-68.8525235,-32.88838999,5,"Residencial Sur",2423808.924,0,"alto"
32424,"Morera","26/05/2011 10:06","Alto (> 8 mts)",125,"Grande",-68.85258152,-32.88857223,5,"Residencial Sur",2423808.924,0,"alto"
32425,"Fresno europeo","26/05/2011 10:08","Alto (> 8 mts)",56,"Mediano",-68.85259055,-32.88860371,5,"Residencial Sur",2423808.924,0,"bajo"
32427,"Paraiso","26/05/2011 12:02","Alto (> 8 mts)",165,"Grande",-68.85262711,-32.88876029,5,"Residencial Sur",2423808.924,0,"muy alto"
32429,"Paraiso","26/05/2011 12:04","Alto (> 8 mts)",145,"Grande",-68.85265313,-32.88885942,5,"Residencial Sur",2423808.924,0,"alto"
32431,"Fresno americano","26/05/2011 13:03","Alto (> 8 mts)",108,"Grande",-68.8527008,-32.88901988,5,"Residencial Sur",2423808.924,1,"medio"
32433,"Acacia visco","26/05/2011 13:05","Alto (> 8 mts)",156,"Grande",-68.85275465,-32.88922593,5,"Residencial Sur",2423808.924,0,"alto"
32435,"Fresno europeo","26/05/2011 13:07","Alto (> 8 mts)",70,"Grande",-68.85260737,-32.8892925,5,"Residencial Sur",2423808.924,0,"medio"
32436,"Fresno europeo","26/05/2011 13:09","Alto (> 8 mts)",110,"Grande",-68.85253868,-32.88930679,5,"Residencial Sur",2423808.924,0,"medio"
32440,"Morera","26/05/2011 13:24","Alto (> 8 mts)",135,"Grande",-68.85203531,-32.88940168,5,"Residencial Sur",2423808.924,1,"alto"
32442,"Pltano","26/05/2011 14:02","Alto (> 8 mts)",195,"Grande",-68.85175629,-32.8894532,5,"Residencial Sur",2423808.924,0,"muy alto"
32446,"Acacia visco","26/05/2011 14:17","Medio (4 - 8 mts)",98,"Grande",-68.85133894,-32.88942269,5,"Residencial Sur",2423808.924,0,"medio"
32447,"Acacia visco","26/05/2011 14:18","Alto (> 8 mts)",137,"Grande",-68.85133717,-32.88937101,5,"Residencial Sur",2423808.924,0,"alto"
32451,"Acacia visco","27/05/2011 09:21","Medio (4 - 8 mts)",90,"Grande",-68.85128138,-32.88892154,5,"Residencial Sur",2423808.924,0,"medio"
32452,"Morera","27/05/2011 09:22","Alto (> 8 mts)",108,"Grande",-68.85128016,-32.88888646,5,"Residencial Sur",2423808.924,1,"medio"
32453,"Fresno americano","27/05/2011 09:25","Alto (> 8 mts)",70,"Grande",-68.85126962,-32.8888007,5,"Residencial Sur",2423808.924,0,"medio"
32454,"Acacia visco","27/05/2011 09:27","Alto (> 8 mts)",145,"Grande",-68.85126727,-32.88873108,5,"Residencial Sur",2423808.924,0,"alto"
32455,"Morera","27/05/2011 09:43","Alto (> 8 mts)",150,"Grande",-68.8512613,-32.88866155,5,"Residencial Sur",2423808.924,0,"alto"
32456,"Morera","24/05/2011 13:43","Alto (> 8 mts)",165,"Grande",-68.85127846,-32.88856068,5,"Residencial Sur",2423808.924,0,"muy alto"
32457,"Morera","24/05/2011 13:44","Alto (> 8 mts)",164,"Grande",-68.85135116,-32.88854354,5,"Residencial Sur",2423808.924,0,"muy alto"
32458,"Morera","24/05/2011 13:46","Alto (> 8 mts)",140,"Grande",-68.85142994,-32.88853417,5,"Residencial Sur",2423808.924,0,"alto"
32460,"Morera","24/05/2011 13:48","Alto (> 8 mts)",180,"Grande",-68.85164973,-32.88849484,5,"Residencial Sur",2423808.924,0,"muy alto"
32461,"Morera","26/05/2011 09:48","Alto (> 8 mts)",175,"Grande",-68.85173333,-32.88847961,5,"Residencial Sur",2423808.924,1,"muy alto"
32462,"Morera","26/05/2011 09:50","Alto (> 8 mts)",165,"Grande",-68.8518135,-32.88847069,5,"Residencial Sur",2423808.924,0,"muy alto"
32467,"Morera","26/05/2011 09:56","Alto (> 8 mts)",146,"Grande",-68.85217694,-32.88839287,5,"Residencial Sur",2423808.924,0,"alto"
32469,"Morera","26/05/2011 09:59","Alto (> 8 mts)",96,"Grande",-68.85233104,-32.8883613,5,"Residencial Sur",2423808.924,0,"medio"
32470,"Morera","26/05/2011 10:00","Alto (> 8 mts)",148,"Grande",-68.85239449,-32.88835398,5,"Residencial Sur",2423808.924,0,"alto"
32471,"Pltano","30/05/2011 09:17","Alto (> 8 mts)",260,"Grande",-68.85376418,-32.88815052,5,"Residencial Sur",2423808.924,0,"muy alto"
32473,"Fresno americano","30/05/2011 09:22","Medio (4 - 8 mts)",100,"Grande",-68.85381905,-32.88833581,5,"Residencial Sur",2423808.924,0,"medio"
32474,"Fresno americano","30/05/2011 09:24","Medio (4 - 8 mts)",105,"Grande",-68.85384234,-32.88840744,5,"Residencial Sur",2423808.924,0,"medio"
32477,"Morera","30/05/2011 09:37","Alto (> 8 mts)",140,"Grande",-68.85394091,-32.88877535,5,"Residencial Sur",2423808.924,1,"alto"
32478,"Morera","30/05/2011 09:40","Alto (> 8 mts)",142,"Grande",-68.85395215,-32.88882766,5,"Residencial Sur",2423808.924,0,"alto"
32479,"Olmo comun","30/05/2011 09:44","Alto (> 8 mts)",138,"Grande",-68.85396583,-32.88889422,5,"Residencial Sur",2423808.924,0,"alto"
32480,"Morera","27/05/2011 11:10","Muy bajo (1 - 2 mts)",4,"Chico",-68.85393359,-32.88904668,5,"Residencial Sur",2423808.924,0,"bajo"
32482,"Pltano","27/05/2011 11:07","Alto (> 8 mts)",230,"Grande",-68.85376204,-32.889081,5,"Residencial Sur",2423808.924,0,"muy alto"
32483,"Pltano","27/05/2011 11:06","Alto (> 8 mts)",250,"Grande",-68.85365748,-32.88910432,5,"Residencial Sur",2423808.924,0,"muy alto"
32484,"Fresno europeo","27/05/2011 11:03","Alto (> 8 mts)",115,"Grande",-68.85347398,-32.88913785,5,"Residencial Sur",2423808.924,0,"alto"
32486,"Fresno europeo","27/05/2011 10:59","Alto (> 8 mts)",145,"Grande",-68.85327732,-32.88918052,5,"Residencial Sur",2423808.924,0,"alto"
32487,"Morera","27/05/2011 10:58","Alto (> 8 mts)",190,"Grande",-68.85320141,-32.88919557,5,"Residencial Sur",2423808.924,0,"muy alto"
32488,"Morera","27/05/2011 10:56","Alto (> 8 mts)",120,"Grande",-68.85310179,-32.8892088,5,"Residencial Sur",2423808.924,0,"alto"
32489,"Olmo comun","27/05/2011 10:53","Alto (> 8 mts)",153,"Grande",-68.85289979,-32.88921271,5,"Residencial Sur",2423808.924,0,"alto"
32491,"Fresno europeo","27/05/2011 10:47","Muy bajo (1 - 2 mts)",3,"Chico",-68.85282862,-32.88895141,5,"Residencial Sur",2423808.924,0,"bajo"
32492,"Paraiso sombrilla","27/05/2011 10:46","Medio (4 - 8 mts)",95,"Grande",-68.85280914,-32.88888697,5,"Residencial Sur",2423808.924,0,"medio"
32493,"Paraiso","27/05/2011 10:46","Alto (> 8 mts)",170,"Grande",-68.85279672,-32.88883285,5,"Residencial Sur",2423808.924,0,"muy alto"
32497,"Paraiso","27/05/2011 12:54","Alto (> 8 mts)",110,"Grande",-68.85270219,-32.88850294,5,"Residencial Sur",2423808.924,0,"medio"
32498,"Paraiso","27/05/2011 12:51","Medio (4 - 8 mts)",55,"Mediano",-68.85269029,-32.88846019,5,"Residencial Sur",2423808.924,0,"bajo"
32499,"Paraiso","27/05/2011 12:29","Medio (4 - 8 mts)",60,"Mediano",-68.85268169,-32.88842591,5,"Residencial Sur",2423808.924,0,"medio"
32502,"Morera","27/05/2011 10:13","Alto (> 8 mts)",160,"Grande",-68.85271311,-32.88829466,5,"Residencial Sur",2423808.924,0,"muy alto"
32503,"Morera","27/05/2011 10:12","Alto (> 8 mts)",156,"Grande",-68.85279254,-32.88827825,5,"Residencial Sur",2423808.924,0,"alto"
32505,"Morera","27/05/2011 10:08","Alto (> 8 mts)",150,"Grande",-68.85300934,-32.88823784,5,"Residencial Sur",2423808.924,0,"alto"
32507,"Morera","27/05/2011 10:02","Alto (> 8 mts)",180,"Grande",-68.85319418,-32.88820244,5,"Residencial Sur",2423808.924,0,"muy alto"
32508,"Morera","27/05/2011 10:01","Alto (> 8 mts)",174,"Grande",-68.85326709,-32.8881881,5,"Residencial Sur",2423808.924,0,"muy alto"
32509,"Morera","27/05/2011 10:00","Alto (> 8 mts)",170,"Grande",-68.85334551,-32.88817383,5,"Residencial Sur",2423808.924,0,"muy alto"
32510,"Morera","27/05/2011 09:59","Alto (> 8 mts)",135,"Grande",-68.85341675,-32.88816244,5,"Residencial Sur",2423808.924,1,"alto"
32511,"Morera","27/05/2011 09:55","Alto (> 8 mts)",105,"Grande",-68.85355861,-32.88813461,5,"Residencial Sur",2423808.924,0,"medio"
32512,"Morera","27/05/2011 09:54","Alto (> 8 mts)",145,"Grande",-68.8536208,-32.88812417,5,"Residencial Sur",2423808.924,0,"alto"
32513,"Morera","27/05/2011 09:51","Alto (> 8 mts)",95,"Grande",-68.85368077,-32.88811189,5,"Residencial Sur",2423808.924,1,"medio"
32514,"Acacia visco","24/06/2011 10:01","Alto (> 8 mts)",155,"Grande",-68.85120923,-32.88958893,5,"Residencial Sur",2423808.924,0,"alto"
32515,"Morera","24/06/2011 10:00","Alto (> 8 mts)",160,"Grande",-68.85121769,-32.88962559,5,"Residencial Sur",2423808.924,1,"muy alto"
32518,"Fresno europeo","23/06/2011 13:56","Alto (> 8 mts)",105,"Grande",-68.85120766,-32.88987228,5,"Residencial Sur",2423808.924,0,"medio"
32519,"Morera","23/06/2011 13:55","Medio (4 - 8 mts)",56,"Mediano",-68.85117449,-32.88989614,5,"Residencial Sur",2423808.924,0,"bajo"
32520,"Morera","23/06/2011 13:53","Alto (> 8 mts)",138,"Grande",-68.85110691,-32.88991571,5,"Residencial Sur",2423808.924,0,"alto"
32523,"Acacia visco","23/06/2011 13:43","Alto (> 8 mts)",162,"Grande",-68.85079494,-32.88997134,5,"Residencial Sur",2423808.924,0,"muy alto"
32524,"Acacia visco","23/06/2011 13:42","Alto (> 8 mts)",160,"Grande",-68.85060945,-32.89002098,5,"Residencial Sur",2423808.924,0,"muy alto"
32525,"Acacia visco","23/06/2011 13:40","Alto (> 8 mts)",137,"Grande",-68.85055048,-32.89006996,5,"Residencial Sur",2423808.924,0,"alto"
32526,"Fresno europeo","23/06/2011 13:37","Alto (> 8 mts)",93,"Grande",-68.85044483,-32.89011005,5,"Residencial Sur",2423808.924,0,"medio"
32527,"Acacia visco","23/06/2011 13:32","Alto (> 8 mts)",147,"Grande",-68.85035161,-32.89012491,5,"Residencial Sur",2423808.924,0,"alto"
