"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
28493,"Morera","25/02/2011 10:09","Alto (> 8 mts)",160,"Grande",-68.84774407,-32.88920459,2,"Barrio Civico",2366816.36,1,"alto"
28495,"Morera","25/02/2011 10:03","Alto (> 8 mts)",165,"Grande",-68.84785648,-32.88918135,2,"Barrio Civico",2366816.36,1,"muy alto"
28503,"Morera","25/02/2011 09:14","Alto (> 8 mts)",175,"Grande",-68.84839866,-32.88958677,5,"Residencial Sur",2423808.924,1,"muy alto"
28504,"Morera","25/02/2011 09:09","Alto (> 8 mts)",155,"Grande",-68.84841064,-32.88962655,5,"Residencial Sur",2423808.924,1,"alto"
28505,"Morera","25/02/2011 09:01","Alto (> 8 mts)",200,"Grande",-68.84844625,-32.88975628,5,"Residencial Sur",2423808.924,1,"muy alto"
28510,"Morera","21/02/2011 12:58","Alto (> 8 mts)",210,"Grande",-68.84961333,-32.88984666,5,"Residencial Sur",2423808.924,0,"muy alto"
28522,"Morera","21/02/2011 12:26","Alto (> 8 mts)",44,"Mediano",-68.84865239,-32.88990695,5,"Residencial Sur",2423808.924,0,"bajo"
28531,"Perenne","21/02/2011 10:27","Medio (4 - 8 mts)",93,"Grande",-68.84847679,-32.88927551,5,"Residencial Sur",2423808.924,0,"medio"
28532,"Morera","21/02/2011 10:24","Alto (> 8 mts)",128,"Grande",-68.84844316,-32.88915322,5,"Residencial Sur",2423808.924,0,"alto"
28536,"Morera","21/02/2011 10:13","Alto (> 8 mts)",120,"Grande",-68.84864099,-32.8890351,5,"Residencial Sur",2423808.924,0,"medio"
28543,"Morera","21/02/2011 09:56","Alto (> 8 mts)",145,"Grande",-68.84913496,-32.88893159,5,"Residencial Sur",2423808.924,1,"alto"
28551,"Morera","21/02/2011 09:11","Alto (> 8 mts)",180,"Grande",-68.84961064,-32.88915837,5,"Residencial Sur",2423808.924,1,"muy alto"
28555,"Morera","21/02/2011 08:53","Alto (> 8 mts)",200,"Grande",-68.84970286,-32.889501,5,"Residencial Sur",2423808.924,0,"muy alto"
28563,"Morera","23/02/2011 08:43","Alto (> 8 mts)",80,"Grande",-68.84971397,-32.89093474,5,"Residencial Sur",2423808.924,1,"bajo"
28575,"Morera","22/02/2011 10:14","Alto (> 8 mts)",250,"Grande",-68.84883168,-32.89057833,5,"Residencial Sur",2423808.924,1,"muy alto"
28593,"Morera","22/02/2011 09:17","Alto (> 8 mts)",220,"Grande",-68.84960115,-32.88999068,5,"Residencial Sur",2423808.924,1,"muy alto"
28603,"Morera","22/02/2011 08:26","Alto (> 8 mts)",200,"Grande",-68.84996318,-32.89051143,5,"Residencial Sur",2423808.924,1,"muy alto"
28604,"Morera","22/02/2011 08:24","Alto (> 8 mts)",200,"Grande",-68.84998235,-32.89057699,5,"Residencial Sur",2423808.924,0,"muy alto"
28624,"Morera","23/02/2011 12:03","Alto (> 8 mts)",180,"Grande",-68.84765867,-32.89115596,2,"Barrio Civico",2366816.36,0,"muy alto"
28634,"Acacia SP","23/02/2011 11:42","Bajo (2 - 4 mts)",20,"Chico",-68.84751475,-32.89060102,2,"Barrio Civico",2366816.36,0,"bajo"
28642,"Morera","23/02/2011 10:06","Alto (> 8 mts)",78,"Grande",-68.84766543,-32.89035114,2,"Barrio Civico",2366816.36,1,"bajo"
28648,"Morera","23/02/2011 09:44","Alto (> 8 mts)",220,"Grande",-68.84833551,-32.89021265,2,"Barrio Civico",2366816.36,1,"muy alto"
28659,"Morera","23/02/2011 09:12","Alto (> 8 mts)",170,"Grande",-68.84875129,-32.89088374,2,"Barrio Civico",2366816.36,1,"muy alto"
28660,"Morera","23/02/2011 09:08","Alto (> 8 mts)",116,"Grande",-68.84877159,-32.89096347,2,"Barrio Civico",2366816.36,1,"medio"
28680,"Pltano","02/03/2011 08:57","Alto (> 8 mts)",170,"Grande",-68.84639909,-32.89137563,2,"Barrio Civico",2366816.36,0,"muy alto"
28702,"Morera","01/03/2011 12:06","Alto (> 8 mts)",200,"Grande",-68.84711984,-32.89044252,2,"Barrio Civico",2366816.36,1,"muy alto"
28714,"Morera","01/03/2011 11:29","Alto (> 8 mts)",170,"Grande",-68.8475122,-32.89116059,2,"Barrio Civico",2366816.36,1,"muy alto"
28722,"Fresno americano","14/03/2011 09:13","Medio (4 - 8 mts)",122,"Grande",-68.84849334,-32.88774513,5,"Residencial Sur",2423808.924,0,"medio"
28730,"Morera","14/03/2011 08:53","Alto (> 8 mts)",120,"Grande",-68.848051,-32.88759995,5,"Residencial Sur",2423808.924,1,"medio"
28762,"Morera","20/04/2011 10:51","Alto (> 8 mts)",170,"Grande",-68.8487217,-32.88565155,1,"Parque Central",1655357.933,1,"muy alto"
28770,"Morera","20/04/2011 10:21","Alto (> 8 mts)",230,"Grande",-68.84890077,-32.88630756,1,"Parque Central",1655357.933,0,"muy alto"
28773,"Morera","20/04/2011 10:10","Alto (> 8 mts)",140,"Grande",-68.84880222,-32.88656812,1,"Parque Central",1655357.933,1,"alto"
28776,"Pltano","20/04/2011 10:04","Alto (> 8 mts)",180,"Grande",-68.84859543,-32.88660826,1,"Parque Central",1655357.933,0,"muy alto"
28784,"Morera","19/04/2011 12:38","Alto (> 8 mts)",145,"Grande",-68.84779276,-32.88668204,1,"Parque Central",1655357.933,1,"alto"
28788,"Morera","18/04/2011 10:51","Alto (> 8 mts)",220,"Grande",-68.84768662,-32.88625208,1,"Parque Central",1655357.933,0,"muy alto"
28794,"Morera","18/04/2011 10:36","Alto (> 8 mts)",125,"Grande",-68.84768275,-32.88580447,1,"Parque Central",1655357.933,1,"alto"
28815,"Morera","28/04/2011 12:56","Alto (> 8 mts)",130,"Grande",-68.84748694,-32.88547512,1,"Parque Central",1655357.933,1,"alto"
28818,"Morera","28/04/2011 13:17","Alto (> 8 mts)",180,"Grande",-68.84739592,-32.88511862,1,"Parque Central",1655357.933,1,"muy alto"
28825,"Morera","27/04/2011 12:23","Alto (> 8 mts)",198,"Grande",-68.84768309,-32.88468294,1,"Parque Central",1655357.933,0,"muy alto"
28836,"Morera","27/04/2011 11:58","Alto (> 8 mts)",160,"Grande",-68.8484716,-32.88479373,1,"Parque Central",1655357.933,1,"alto"
28842,"Fresno americano","27/04/2011 09:05","Medio (4 - 8 mts)",60,"Mediano",-68.84716345,-32.8848516,1,"Parque Central",1655357.933,0,"bajo"
28850,"Fresno americano","27/04/2011 09:24","Alto (> 8 mts)",65,"Grande",-68.84732916,-32.88549503,1,"Parque Central",1655357.933,0,"bajo"
28867,"Morera","26/04/2011 11:31","Medio (4 - 8 mts)",57,"Mediano",-68.84621316,-32.88567265,1,"Parque Central",1655357.933,0,"bajo"
28868,"Morera","26/04/2011 11:29","Alto (> 8 mts)",155,"Grande",-68.84619438,-32.88559734,1,"Parque Central",1655357.933,1,"alto"
28878,"Pltano","26/04/2011 11:03","Alto (> 8 mts)",163,"Grande",-68.84647889,-32.88489626,1,"Parque Central",1655357.933,0,"muy alto"
28880,"Pltano","26/04/2011 11:00","Alto (> 8 mts)",200,"Grande",-68.84664811,-32.88486861,1,"Parque Central",1655357.933,0,"muy alto"
28905,"Fresno americano","28/02/2011 13:40","Medio (4 - 8 mts)",120,"Grande",-68.84705188,-32.88802223,2,"Barrio Civico",2366816.36,0,"medio"
28910,"Morera","28/02/2011 13:32","Alto (> 8 mts)",180,"Grande",-68.84677384,-32.8878181,1,"Parque Central",1655357.933,1,"muy alto"
28914,"Morera","28/02/2011 13:20","Alto (> 8 mts)",144,"Grande",-68.84670174,-32.88754958,1,"Parque Central",1655357.933,1,"alto"
28939,"Morera","26/04/2011 10:20","Alto (> 8 mts)",160,"Grande",-68.84603392,-32.88556179,1,"Parque Central",1655357.933,1,"alto"
28943,"Fresno europeo","26/04/2011 10:09","Alto (> 8 mts)",150,"Grande",-68.846101,-32.88583094,1,"Parque Central",1655357.933,1,"alto"
28960,"Pltano","25/04/2011 12:23","Alto (> 8 mts)",220,"Grande",-68.84492645,-32.88581146,1,"Parque Central",1655357.933,0,"muy alto"
28963,"Pltano","25/04/2011 12:16","Alto (> 8 mts)",230,"Grande",-68.84484532,-32.88552445,1,"Parque Central",1655357.933,0,"muy alto"
28969,"Caducifolio","26/04/2011 09:59","Muy bajo (1 - 2 mts)",15,"Chico",-68.84502461,-32.8851638,1,"Parque Central",1655357.933,0,"bajo"
28971,"Pltano","26/04/2011 09:52","Alto (> 8 mts)",222,"Grande",-68.8453312,-32.88511071,1,"Parque Central",1655357.933,0,"muy alto"
28973,"Pltano","26/04/2011 09:49","Alto (> 8 mts)",200,"Grande",-68.84553987,-32.88507229,1,"Parque Central",1655357.933,1,"muy alto"
28982,"Morera","25/04/2011 09:34","Alto (> 8 mts)",130,"Grande",-68.84629552,-32.88656092,1,"Parque Central",1655357.933,0,"alto"
28986,"Morera","25/04/2011 09:16","Alto (> 8 mts)",120,"Grande",-68.8463732,-32.88687679,1,"Parque Central",1655357.933,1,"medio"
29008,"Morera","20/04/2011 11:50","Alto (> 8 mts)",75,"Grande",-68.84512722,-32.88656976,1,"Parque Central",1655357.933,1,"bajo"
29017,"Fresno americano","20/04/2011 11:24","Alto (> 8 mts)",160,"Grande",-68.84551005,-32.8862085,1,"Parque Central",1655357.933,0,"alto"
29019,"Fresno europeo","20/04/2011 11:21","Muy bajo (1 - 2 mts)",12,"Chico",-68.84564214,-32.88618059,1,"Parque Central",1655357.933,0,"bajo"
29039,"Morera","18/04/2011 12:33","Alto (> 8 mts)",180,"Grande",-68.84401533,-32.8873138,1,"Parque Central",1655357.933,1,"muy alto"
29041,"Morera","18/04/2011 12:28","Alto (> 8 mts)",185,"Grande",-68.84396847,-32.88716082,1,"Parque Central",1655357.933,1,"muy alto"
29042,"Morera","18/04/2011 12:26","Alto (> 8 mts)",180,"Grande",-68.84395575,-32.88710364,1,"Parque Central",1655357.933,1,"muy alto"
29047,"Morera","18/04/2011 12:17","Alto (> 8 mts)",195,"Grande",-68.8438553,-32.88667115,1,"Parque Central",1655357.933,1,"muy alto"
29049,"Paraiso","18/04/2011 12:12","Alto (> 8 mts)",70,"Grande",-68.84383523,-32.88653776,1,"Parque Central",1655357.933,1,"bajo"
29059,"Pltano","18/04/2011 10:08","Alto (> 8 mts)",170,"Grande",-68.84494011,-32.88643283,1,"Parque Central",1655357.933,1,"muy alto"
29063,"Pltano","18/04/2011 09:55","Alto (> 8 mts)",185,"Grande",-68.84497502,-32.88663738,1,"Parque Central",1655357.933,1,"muy alto"
29064,"Pltano","18/04/2011 09:53","Alto (> 8 mts)",200,"Grande",-68.84499666,-32.88673208,1,"Parque Central",1655357.933,0,"muy alto"
29076,"Fresno europeo","28/04/2011 09:35","Alto (> 8 mts)",50,"Mediano",-68.84471719,-32.88622031,1,"Parque Central",1655357.933,1,"bajo"
29081,"Olmo comun","28/04/2011 09:26","Medio (4 - 8 mts)",40,"Mediano",-68.84442067,-32.88627911,1,"Parque Central",1655357.933,0,"bajo"
29092,"Morera","27/04/2011 11:55","Alto (> 8 mts)",185,"Grande",-68.84372326,-32.88617816,1,"Parque Central",1655357.933,1,"muy alto"
29094,"Morera","27/04/2011 11:51","Alto (> 8 mts)",180,"Grande",-68.84369233,-32.88606014,1,"Parque Central",1655357.933,1,"muy alto"
29102,"Morera","27/04/2011 11:33","Alto (> 8 mts)",190,"Grande",-68.84355265,-32.88557711,1,"Parque Central",1655357.933,1,"muy alto"
29106,"Pltano","27/04/2011 10:02","Alto (> 8 mts)",175,"Grande",-68.84384921,-32.88541884,1,"Parque Central",1655357.933,1,"muy alto"
29109,"Pltano","27/04/2011 09:32","Alto (> 8 mts)",220,"Grande",-68.84407636,-32.88538331,1,"Parque Central",1655357.933,0,"muy alto"
29111,"Pltano","27/04/2011 09:27","Alto (> 8 mts)",190,"Grande",-68.84427413,-32.88534243,1,"Parque Central",1655357.933,1,"muy alto"
29112,"Pltano","27/04/2011 09:21","Alto (> 8 mts)",180,"Grande",-68.84436816,-32.88532594,1,"Parque Central",1655357.933,1,"muy alto"
29113,"Pltano","27/04/2011 09:19","Alto (> 8 mts)",290,"Grande",-68.84445818,-32.88530773,1,"Parque Central",1655357.933,1,"muy alto"
29114,"Pltano","27/04/2011 09:14","Alto (> 8 mts)",190,"Grande",-68.84463816,-32.88534042,1,"Parque Central",1655357.933,1,"muy alto"
29128,"Pltano","26/04/2011 11:31","Alto (> 8 mts)",180,"Grande",-68.84482665,-32.88604514,1,"Parque Central",1655357.933,0,"muy alto"
29134,"Morera","10/03/2011 13:30","Alto (> 8 mts)",152,"Grande",-68.84596636,-32.88835166,2,"Barrio Civico",2366816.36,1,"alto"
29139,"Morera","10/03/2011 13:19","Alto (> 8 mts)",150,"Grande",-68.84637427,-32.88827944,2,"Barrio Civico",2366816.36,1,"alto"
29145,"Paraiso","10/03/2011 13:03","Alto (> 8 mts)",125,"Grande",-68.84676465,-32.88835694,2,"Barrio Civico",2366816.36,1,"alto"
29156,"Morera","10/03/2011 12:34","Alto (> 8 mts)",180,"Grande",-68.84683684,-32.88916908,2,"Barrio Civico",2366816.36,1,"muy alto"
29159,"Morera","10/03/2011 10:08","Alto (> 8 mts)",195,"Grande",-68.84643924,-32.88924032,2,"Barrio Civico",2366816.36,1,"muy alto"
29166,"Morera","10/03/2011 09:39","Alto (> 8 mts)",140,"Grande",-68.84593937,-32.88934334,2,"Barrio Civico",2366816.36,1,"alto"
29186,"Fresno europeo","25/02/2011 18:40","Alto (> 8 mts)",220,"Grande",-68.84656374,-32.88756682,1,"Parque Central",1655357.933,0,"muy alto"
29193,"Fresno americano","25/02/2011 18:24","Alto (> 8 mts)",140,"Grande",-68.84668712,-32.88803739,2,"Barrio Civico",2366816.36,0,"alto"
29208,"Fresno americano","03/03/2011 09:02","Alto (> 8 mts)",50,"Mediano",-68.84568297,-32.88828001,2,"Barrio Civico",2366816.36,1,"bajo"
29218,"Pltano","03/03/2011 09:58","Alto (> 8 mts)",220,"Grande",-68.8454411,-32.88773486,1,"Parque Central",1655357.933,0,"muy alto"
29221,"Pltano","03/03/2011 10:08","Alto (> 8 mts)",220,"Grande",-68.84538815,-32.88751406,1,"Parque Central",1655357.933,1,"muy alto"
29222,"Pltano","03/03/2011 10:09","Alto (> 8 mts)",180,"Grande",-68.84536677,-32.88745858,1,"Parque Central",1655357.933,0,"muy alto"
29225,"Pltano","25/02/2011 18:06","Alto (> 8 mts)",240,"Grande",-68.84544957,-32.88733771,1,"Parque Central",1655357.933,0,"muy alto"
29226,"Pltano","25/02/2011 17:47","Alto (> 8 mts)",275,"Grande",-68.84551735,-32.88732612,1,"Parque Central",1655357.933,0,"muy alto"
29228,"Pltano","25/02/2011 17:42","Alto (> 8 mts)",280,"Grande",-68.84576939,-32.88727456,1,"Parque Central",1655357.933,0,"muy alto"
29234,"Pltano","25/02/2011 17:04","Alto (> 8 mts)",250,"Grande",-68.84626252,-32.88716745,1,"Parque Central",1655357.933,0,"muy alto"
29239,"Pltano","25/02/2011 09:27","Alto (> 8 mts)",140,"Grande",-68.84521506,-32.88749006,1,"Parque Central",1655357.933,0,"alto"
29260,"Fresno americano","23/02/2011 16:51","Medio (4 - 8 mts)",140,"Grande",-68.8449744,-32.88840677,2,"Barrio Civico",2366816.36,0,"alto"
29262,"Fresno americano","23/02/2011 16:04","Alto (> 8 mts)",155,"Grande",-68.84486534,-32.88842912,2,"Barrio Civico",2366816.36,0,"alto"
29264,"Fresno americano","23/02/2011 16:02","Medio (4 - 8 mts)",100,"Grande",-68.84471377,-32.88845459,2,"Barrio Civico",2366816.36,0,"medio"
29269,"Fresno americano","23/02/2011 14:53","Alto (> 8 mts)",240,"Grande",-68.84441047,-32.88851526,2,"Barrio Civico",2366816.36,0,"muy alto"
29281,"Morera","22/02/2011 13:44","Alto (> 8 mts)",232,"Grande",-68.84277574,-32.88798789,3,"Parque O'Higgins",1531146.027,0,"muy alto"
29296,"Pltano","22/02/2011 12:41","Alto (> 8 mts)",250,"Grande",-68.84377004,-32.88763812,1,"Parque Central",1655357.933,1,"muy alto"
29301,"Morera","22/02/2011 12:21","Alto (> 8 mts)",204,"Grande",-68.843913,-32.88789743,1,"Parque Central",1655357.933,1,"muy alto"
29313,"Fresno americano","22/02/2011 10:22","Alto (> 8 mts)",112,"Grande",-68.84370152,-32.88863579,2,"Barrio Civico",2366816.36,0,"medio"
29323,"Fresno europeo","25/04/2011 12:54","Medio (4 - 8 mts)",75,"Grande",-68.84255795,-32.88675804,1,"Parque Central",1655357.933,1,"bajo"
29328,"Fresno americano","25/04/2011 09:50","Medio (4 - 8 mts)",110,"Grande",-68.84313749,-32.88665303,1,"Parque Central",1655357.933,0,"medio"
29332,"Ailanthus","25/04/2011 09:33","Alto (> 8 mts)",56,"Mediano",-68.84345163,-32.8865944,1,"Parque Central",1655357.933,1,"bajo"
29338,"Morera","25/04/2011 09:18","Alto (> 8 mts)",92,"Grande",-68.84369381,-32.88710574,1,"Parque Central",1655357.933,1,"medio"
29347,"Pltano","25/04/2011 08:52","Alto (> 8 mts)",210,"Grande",-68.84327737,-32.88759749,1,"Parque Central",1655357.933,0,"muy alto"
29357,"Morera","20/04/2011 10:56","Alto (> 8 mts)",86,"Grande",-68.84266044,-32.8875543,3,"Parque O'Higgins",1531146.027,0,"medio"
29361,"Morera","20/04/2011 10:48","Alto (> 8 mts)",120,"Grande",-68.84257589,-32.88725371,1,"Parque Central",1655357.933,1,"medio"
29362,"Morera","20/04/2011 10:46","Alto (> 8 mts)",128,"Grande",-68.84256408,-32.88717231,1,"Parque Central",1655357.933,1,"alto"
29367,"Morera","20/04/2011 10:34","Medio (4 - 8 mts)",100,"Grande",-68.8424686,-32.88683379,1,"Parque Central",1655357.933,1,"medio"
29390,"Pltano","02/03/2011 13:40","Alto (> 8 mts)",160,"Grande",-68.84625166,-32.89157695,2,"Barrio Civico",2366816.36,0,"alto"
29405,"Morera","02/03/2011 10:40","Alto (> 8 mts)",170,"Grande",-68.84510829,-32.8914276,2,"Barrio Civico",2366816.36,0,"muy alto"
29410,"Morera","02/03/2011 10:21","Alto (> 8 mts)",120,"Grande",-68.84497783,-32.8909372,2,"Barrio Civico",2366816.36,1,"medio"
29419,"Morera","09/03/2011 17:44","Medio (4 - 8 mts)",42,"Mediano",-68.84601433,-32.89176153,2,"Barrio Civico",2366816.36,1,"bajo"
29420,"Pltano","09/03/2011 17:45","Alto (> 8 mts)",210,"Grande",-68.84607098,-32.89175583,2,"Barrio Civico",2366816.36,0,"muy alto"
29424,"Fresno europeo","09/03/2011 17:52","Bajo (2 - 4 mts)",6,"Chico",-68.84634578,-32.89175667,2,"Barrio Civico",2366816.36,0,"bajo"
29437,"Morera","09/03/2011 18:35","Medio (4 - 8 mts)",32,"Mediano",-68.84599663,-32.89273829,2,"Barrio Civico",2366816.36,1,"bajo"
29439,"Morera","09/03/2011 18:40","Alto (> 8 mts)",168,"Grande",-68.84568222,-32.89279346,2,"Barrio Civico",2366816.36,1,"muy alto"
29447,"Morera","09/03/2011 19:00","Alto (> 8 mts)",142,"Grande",-68.84529341,-32.89213998,2,"Barrio Civico",2366816.36,1,"alto"
29450,"Morera","15/03/2011 13:05","Alto (> 8 mts)",240,"Grande",-68.845364,-32.89397519,2,"Barrio Civico",2366816.36,1,"muy alto"
29452,"Morera","15/03/2011 13:10","Alto (> 8 mts)",154,"Grande",-68.8451546,-32.89401312,2,"Barrio Civico",2366816.36,1,"alto"
29453,"Morera","15/03/2011 13:12","Alto (> 8 mts)",186,"Grande",-68.84504849,-32.89404081,2,"Barrio Civico",2366816.36,0,"muy alto"
29454,"Morera","15/03/2011 13:18","Alto (> 8 mts)",194,"Grande",-68.8447861,-32.89408299,2,"Barrio Civico",2366816.36,1,"muy alto"
29457,"Morera","15/03/2011 13:26","Alto (> 8 mts)",200,"Grande",-68.84451633,-32.8941417,2,"Barrio Civico",2366816.36,1,"muy alto"
29464,"Morera","15/03/2011 13:48","Medio (4 - 8 mts)",55,"Mediano",-68.84429726,-32.89379434,2,"Barrio Civico",2366816.36,1,"bajo"
29493,"Pltano","18/02/2011 10:55","Alto (> 8 mts)",162,"Grande",-68.8443048,-32.89208608,2,"Barrio Civico",2366816.36,0,"muy alto"
29502,"Morera","18/02/2011 11:17","Alto (> 8 mts)",118,"Grande",-68.84500056,-32.89210436,2,"Barrio Civico",2366816.36,1,"medio"
29503,"Morera","18/02/2011 11:19","Alto (> 8 mts)",116,"Grande",-68.8450473,-32.89226934,2,"Barrio Civico",2366816.36,1,"medio"
29508,"Morera","18/02/2011 11:48","Alto (> 8 mts)",148,"Grande",-68.84485463,-32.89295793,2,"Barrio Civico",2366816.36,1,"alto"
29509,"Morera","18/02/2011 11:46","Alto (> 8 mts)",138,"Grande",-68.8449677,-32.89293512,2,"Barrio Civico",2366816.36,0,"alto"
29511,"Morera","18/02/2011 11:44","Alto (> 8 mts)",136,"Grande",-68.84501474,-32.89292529,2,"Barrio Civico",2366816.36,1,"alto"
29515,"Morera","18/02/2011 11:57","Alto (> 8 mts)",198,"Grande",-68.84444072,-32.89303367,2,"Barrio Civico",2366816.36,1,"muy alto"
29517,"Morera","18/02/2011 12:02","Alto (> 8 mts)",64,"Grande",-68.84422904,-32.8930702,2,"Barrio Civico",2366816.36,1,"bajo"
29521,"Morera","18/02/2011 12:11","Alto (> 8 mts)",98,"Grande",-68.84405244,-32.89285222,2,"Barrio Civico",2366816.36,1,"medio"
29532,"Morera","28/02/2011 18:44","Alto (> 8 mts)",166,"Grande",-68.84388225,-32.8928163,2,"Barrio Civico",2366816.36,1,"muy alto"
29540,"Morera","28/02/2011 18:28","Alto (> 8 mts)",198,"Grande",-68.84332619,-32.89322932,2,"Barrio Civico",2366816.36,0,"muy alto"
29543,"Morera","28/02/2011 18:22","Alto (> 8 mts)",188,"Grande",-68.84290782,-32.89331976,2,"Barrio Civico",2366816.36,1,"muy alto"
29566,"Morera","04/03/2011 10:31","Alto (> 8 mts)",185,"Grande",-68.84478171,-32.89121697,2,"Barrio Civico",2366816.36,1,"muy alto"
29580,"Morera","04/03/2011 09:49","Alto (> 8 mts)",71,"Grande",-68.84431239,-32.89193333,2,"Barrio Civico",2366816.36,0,"bajo"
29587,"Morera","04/03/2011 09:05","Bajo (2 - 4 mts)",12,"Chico",-68.8438172,-32.89200326,2,"Barrio Civico",2366816.36,0,"bajo"
29609,"Morera","23/03/2011 19:03","Alto (> 8 mts)",138,"Grande",-68.84393888,-32.89325189,2,"Barrio Civico",2366816.36,1,"alto"
29616,"Morera","23/03/2011 19:16","Medio (4 - 8 mts)",32,"Mediano",-68.84415551,-32.89384513,2,"Barrio Civico",2366816.36,1,"bajo"
29620,"Morera","23/03/2011 19:23","Alto (> 8 mts)",98,"Grande",-68.84417564,-32.8942121,2,"Barrio Civico",2366816.36,1,"medio"
29623,"Morera","23/03/2011 19:29","Alto (> 8 mts)",108,"Grande",-68.84386312,-32.89427556,2,"Barrio Civico",2366816.36,1,"medio"
29629,"Morera","23/03/2011 19:38","Alto (> 8 mts)",110,"Grande",-68.84331775,-32.89438174,2,"Barrio Civico",2366816.36,1,"medio"
29641,"Morera","23/03/2011 18:38","Alto (> 8 mts)",148,"Grande",-68.84300545,-32.89341339,2,"Barrio Civico",2366816.36,0,"alto"
29652,"Morera","02/03/2011 18:53","Alto (> 8 mts)",176,"Grande",-68.84092483,-32.89380146,2,"Barrio Civico",2366816.36,1,"muy alto"
29654,"Morera","04/03/2011 11:24","Alto (> 8 mts)",188,"Grande",-68.84117597,-32.89375137,2,"Barrio Civico",2366816.36,1,"muy alto"
29663,"Acacia SP","04/03/2011 10:45","Alto (> 8 mts)",138,"Grande",-68.84171175,-32.89458918,2,"Barrio Civico",2366816.36,1,"alto"
29666,"Morera","02/03/2011 19:37","Medio (4 - 8 mts)",108,"Grande",-68.84135423,-32.89471866,2,"Barrio Civico",2366816.36,0,"medio"
29674,"Morera","09/03/2011 16:40","Medio (4 - 8 mts)",86,"Grande",-68.84078564,-32.89483246,2,"Barrio Civico",2366816.36,1,"medio"
29676,"Morera","09/03/2011 16:37","Alto (> 8 mts)",102,"Grande",-68.84068569,-32.89485121,2,"Barrio Civico",2366816.36,1,"medio"
29681,"Pltano","02/03/2011 19:12","Alto (> 8 mts)",116,"Grande",-68.84049623,-32.8944688,2,"Barrio Civico",2366816.36,0,"medio"
29689,"Acacia SP","02/03/2011 15:44","Alto (> 8 mts)",198,"Grande",-68.84182798,-32.89446696,2,"Barrio Civico",2366816.36,1,"muy alto"
29691,"Acacia SP","02/03/2011 15:40","Medio (4 - 8 mts)",98,"Grande",-68.84179286,-32.89429515,2,"Barrio Civico",2366816.36,1,"medio"
29702,"Morera","02/03/2011 15:14","Bajo (2 - 4 mts)",42,"Mediano",-68.84190918,-32.89361982,2,"Barrio Civico",2366816.36,1,"bajo"
29707,"Morera","02/03/2011 14:59","Alto (> 8 mts)",142,"Grande",-68.84255252,-32.89350266,2,"Barrio Civico",2366816.36,0,"alto"
29718,"Morera","02/03/2011 18:11","Alto (> 8 mts)",88,"Grande",-68.84297521,-32.89437913,2,"Barrio Civico",2366816.36,1,"medio"
29721,"Morera","02/03/2011 18:16","Alto (> 8 mts)",122,"Grande",-68.84267099,-32.89448321,2,"Barrio Civico",2366816.36,1,"medio"
29723,"Morera","02/03/2011 15:59","Medio (4 - 8 mts)",104,"Grande",-68.84252011,-32.89450823,2,"Barrio Civico",2366816.36,1,"medio"
29727,"Morera","02/03/2011 15:50","Alto (> 8 mts)",112,"Grande",-68.84192803,-32.8946166,2,"Barrio Civico",2366816.36,1,"medio"
29741,"Pltano","15/03/2011 09:46","Alto (> 8 mts)",210,"Grande",-68.84075961,-32.8927276,2,"Barrio Civico",2366816.36,0,"muy alto"
29751,"Pltano","15/03/2011 10:02","Alto (> 8 mts)",146,"Grande",-68.84012448,-32.8930218,2,"Barrio Civico",2366816.36,0,"alto"
29763,"Morera","15/03/2011 08:56","Alto (> 8 mts)",68,"Grande",-68.84100335,-32.89367496,2,"Barrio Civico",2366816.36,1,"bajo"
29767,"Morera","15/03/2011 09:03","Alto (> 8 mts)",132,"Grande",-68.84131669,-32.89361718,2,"Barrio Civico",2366816.36,0,"alto"
29769,"Ligustro","15/03/2011 09:06","Medio (4 - 8 mts)",52,"Mediano",-68.8414455,-32.89351021,2,"Barrio Civico",2366816.36,1,"bajo"
29776,"Morera","09/03/2011 10:38","Alto (> 8 mts)",200,"Grande",-68.84265719,-32.89126634,2,"Barrio Civico",2366816.36,1,"muy alto"
29788,"Morera","09/03/2011 09:30","Bajo (2 - 4 mts)",14,"Chico",-68.84346808,-32.89119168,2,"Barrio Civico",2366816.36,1,"bajo"
29813,"Pltano","04/03/2011 12:54","Medio (4 - 8 mts)",118,"Grande",-68.84257364,-32.89222441,2,"Barrio Civico",2366816.36,0,"medio"
29825,"Pltano","04/03/2011 12:24","Alto (> 8 mts)",170,"Grande",-68.84236216,-32.89142119,2,"Barrio Civico",2366816.36,0,"muy alto"
29827,"Morera","04/03/2011 12:21","Alto (> 8 mts)",180,"Grande",-68.84237736,-32.89131512,2,"Barrio Civico",2366816.36,0,"muy alto"
29832,"Olmo comun","03/03/2011 18:55","Alto (> 8 mts)",112,"Grande",-68.84221199,-32.8924637,2,"Barrio Civico",2366816.36,0,"medio"
29841,"Morera","03/03/2011 19:44","Medio (4 - 8 mts)",54,"Mediano",-68.84250521,-32.89338697,2,"Barrio Civico",2366816.36,0,"bajo"
29851,"Pltano","14/03/2011 09:35","Alto (> 8 mts)",260,"Grande",-68.84140373,-32.89247542,2,"Barrio Civico",2366816.36,0,"muy alto"
